5997206;0;1078437.60598777;748498.934603973;975.36;282.826;19.28998;51.17067;82.49452;Sun;M
5997206;34;1074931.39313453;745617.67805239;1463.04;280.48;21.74519;54.69436;65.67602;Sun;M
5997206;65;1070939.33128784;744919.83459267;2011.68;276.79;23.84686;54.70865;55.26392;Sun;M
5997206;145;1060163.87049605;741045.883373222;3048;268.961;26.9319;53.49079;56.62032;Sun;M
5997206;429;1012237.2204437;721567.063251211;6096;251.893;30.9416;49.1259;12.29562;Sun;M
5997206;659;972792.721883331;705658.31736728;7620;238.681;41.467;46.3563;13.77232;Sun;M
5997206;824;942912.059997159;704376.584235427;7620;238.654;42.2585;45.7376;14.50122;Sun;M
5997206;974;915649.611239955;703334.960245016;7620;238.53;41.4312;46.2348;15.15532;Sun;M
5997206;1371;843687.825912014;699919.374812421;7620;239.221;41.5914;48.1846;14.18062;Sun;M
5997206;1596;804867.255349428;684987.736167269;7620;240.792;47.1844;46.783;19.56362;Sun;M
5997206;1995;737151.261234386;657887.233752242;6217.92;254.368;34.3316;49.34433;8.22771;Sun;M
5997206;2140;715632.724717937;644137.892129424;5120.64;257.867;28.4661;51.48188;10.43869;Sun;M
5997206;2325;692056.588819505;629527.756810687;4236.72;263.878;23.70127;52.13157;12.16672;Sun;M
5997206;2695;643530.641984724;628416.839339387;2346.96;273.48;16.7459;50.22031;67.66532;Sun;M
5997602;0;1078676.07262605;748747.717600068;1036.32;282.341;16.89328;54.51875;56.12362;Sun;M
5997602;35;1075434.51463802;745605.267802619;1645.92;278.119;17.83118;56.98148;61.04862;Sun;M
5997602;70;1071237.48404769;744894.199870559;2225.04;274.242;19.27965;57.14043;60.80582;Sun;M
5997602;150;1059967.67614885;742578.872025296;3230.88;268.023;25.8155;53.1047;23.60802;Sun;M
5997602;424;1010781.16124545;733042.203502725;6309.36;253.661;30.1812;49.092;12.07472;Sun;M
5997602;629;970448.694569749;725168.485118633;8016.24;241.718;40.1715;46.4323;11.54976;Sun;M
5997602;779;940937.217108846;719444.827985199;8839.2;233.248;49.3071;45.5184;17.39172;Sun;M
5997602;914;914667.762131195;714341.363409783;8839.2;232.872;48.3879;45.3318;19.26432;Sun;M
